vault_address,vault_name,timestamp,date,total_assets_usd,prev_total_assets_usd,net_flow_usd,net_flow_pct,is_withdrawal
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1758153600,2025-09-18,7227.97670343682,7227.783713088201,0.19299034861887776,0.002670117926597712,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1758240000,2025-09-19,7228.070988505225,7227.97670343682,0.0942850684050427,0.0013044462132841578,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1758326400,2025-09-20,7228.255945426364,7228.070988505225,0.18495692113901896,0.0025588697376264743,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1758412800,2025-09-21,7229.120403948514,7228.255945426364,0.8644585221500165,0.01195943431827421,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1758499200,2025-09-22,7229.620701834975,7229.120403948514,0.5002978864613397,0.006920591420611548,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1758585600,2025-09-23,5997.062663659459,7229.620701834975,-1232.5580381755162,-17.04872342559654,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1758672000,2025-09-24,5996.497801054801,5997.062663659459,-0.5648626046577192,-0.009418987866854057,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1758758400,2025-09-25,5997.5120718513,5996.497801054801,1.0142707964987494,0.016914386199230094,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1758844800,2025-09-26,5997.945454913176,5997.5120718513,0.4333830618761567,0.007226047345701814,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1758931200,2025-09-27,5997.919226693894,5997.945454913176,-0.026228219281620113,-0.0004372867255759294,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1759017600,2025-09-28,5997.904481331332,5997.919226693894,-0.014745362562280206,-0.00024584129937354923,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1759104000,2025-09-29,5999.959998275467,5997.904481331332,2.055516944134979,0.03427058484397077,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1759190400,2025-09-30,5999.557568858991,5999.959998275467,-0.4024294164764797,-0.0067072016578801795,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1759276800,2025-10-01,5999.709335626711,5999.557568858991,0.151766767720801,0.0025296326600573707,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1759363200,2025-10-02,6000.574372820932,5999.709335626711,0.8650371942203492,0.014417985036103254,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1759449600,2025-10-03,6001.965528614752,6000.574372820932,1.3911557938199621,0.02318371054812817,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1759536000,2025-10-04,6003.136170183647,6001.965528614752,1.1706415688950074,0.01950430343716403,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1759622400,2025-10-05,6024.767592679635,6003.136170183647,21.631422495987863,0.3603353627629959,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1759708800,2025-10-06,6027.002403480548,6024.767592679635,2.234810800913692,0.037093726297908795,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1759795200,2025-10-07,6028.272566578527,6027.002403480548,1.2701630979790934,0.021074541089374444,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1759881600,2025-10-08,9528.634967190916,6028.272566578527,3500.3624006123882,58.065761989907706,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1759968000,2025-10-09,9530.3159199459,9528.634967190916,1.6809527549849008,0.017641065701149986,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1760054400,2025-10-10,9532.423582869393,9530.3159199459,2.107662923492171,0.022115352116303562,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1760140800,2025-10-11,9537.123794854571,9532.423582869393,4.700211985178612,0.0493076282680651,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1760227200,2025-10-12,6035.476952621462,9537.123794854571,-3501.646842233109,-36.71596298374886,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1760313600,2025-10-13,6780.977901950303,6035.476952621462,745.5009493288408,12.35198071637136,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1760400000,2025-10-14,6949.47240576352,6780.977901950303,168.4945038132173,2.484811280165888,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1760486400,2025-10-15,6040.3417089213335,6949.47240576352,-909.1306968421868,-13.082010313303819,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1760572800,2025-10-16,6076.155817549269,6040.3417089213335,35.81410862793564,0.5929152745620283,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1760659200,2025-10-17,6043.481275958936,6076.155817549269,-32.67454159033332,-0.5377502251664134,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1760745600,2025-10-18,6247.498111327525,6043.481275958936,204.01683536858945,3.375816454998738,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1760832000,2025-10-19,6046.676983366725,6247.498111327525,-200.82112796080037,-3.2144247886475643,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1760918400,2025-10-20,6047.000646472734,6046.676983366725,0.3236631060090076,0.005352743447340483,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1761004800,2025-10-21,6048.614992355012,6047.000646472734,1.6143458822780303,0.026696638162585478,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1761091200,2025-10-22,6049.114019174147,6048.614992355012,0.4990268191349969,0.008250265883441561,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1761177600,2025-10-23,6050.034942458557,6049.114019174147,0.9209232844104918,0.015224101934455196,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1761264000,2025-10-24,6051.7986848637465,6050.034942458557,1.7637424051890775,0.029152598653791315,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1761350400,2025-10-25,6104.5032201036665,6051.7986848637465,52.704535239920006,0.8708904242261096,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1761436800,2025-10-26,6105.845481566505,6104.5032201036665,1.3422614628389056,0.021988053973311054,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1761523200,2025-10-27,6055.240881355169,6105.845481566505,-50.60460021133622,-0.8287894013058645,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1761609600,2025-10-28,6056.380416066304,6055.240881355169,1.1395347111347292,0.018818982323948442,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1761696000,2025-10-29,6127.258373308464,6056.380416066304,70.87795724215994,1.1703022659233164,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1761782400,2025-10-30,6074.5294140874,6127.258373308464,-52.72895922106363,-0.8605636649951192,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1761868800,2025-10-31,4039.5820969139263,6074.5294140874,-2034.947317173474,-33.49967015476526,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1761955200,2025-11-01,4038.9983554285286,4039.5820969139263,-0.5837414853976952,-0.014450541451890522,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1762041600,2025-11-02,4039.267319216862,4038.9983554285286,0.26896378833316703,0.006659170533498041,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1762128000,2025-11-03,4038.943229697244,4039.267319216862,-0.3240895196177007,-0.00802347292232532,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1762214400,2025-11-04,4039.117480031943,4038.943229697244,0.17425033469908158,0.004314255605720491,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1762300800,2025-11-05,4039.2125600963777,4039.117480031943,0.09508006443456907,0.002353981158127075,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1762387200,2025-11-06,4039.420102848711,4039.2125600963777,0.20754275233321096,0.005138198330623602,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1762473600,2025-11-07,4039.8294513335536,4039.420102848711,0.40934848484266695,0.010133842839321987,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1762560000,2025-11-08,4039.995315111125,4039.8294513335536,0.16586377757130322,0.0041057123715099245,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1762646400,2025-11-09,4039.2066068693584,4039.995315111125,-0.7887082417664715,-0.01952250387064563,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1762732800,2025-11-10,4039.3678875428127,4039.2066068693584,0.16128067345425734,0.003992880017079891,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1762819200,2025-11-11,4039.6100800619415,4039.3678875428127,0.242192519128821,0.005995802458986945,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1762905600,2025-11-12,4039.31292636315,4039.6100800619415,-0.2971536987915897,-0.007355999537139319,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1762992000,2025-11-13,4039.344773728538,4039.31292636315,0.03184736538787547,0.0007884352108503185,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1763078400,2025-11-14,4038.955280736041,4039.344773728538,-0.38949299249679825,-0.009642479518708544,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1763164800,2025-11-15,3522.5349132323995,4038.955280736041,-516.4203675036415,-12.785988742354467,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1763251200,2025-11-16,3522.879620143813,3522.5349132323995,0.34470691141359566,0.009785762807309716,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1763337600,2025-11-17,3522.8331143053965,3522.879620143813,-0.046505838416578626,-0.001320108644946549,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1763424000,2025-11-18,3522.056442745043,3522.8331143053965,-0.7766715603534067,-0.022046788342017287,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1763510400,2025-11-19,3522.488707667628,3522.056442745043,0.43226492258509097,0.01227308334241769,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1763596800,2025-11-20,3522.073320198664,3522.488707667628,-0.41538746896412704,-0.011792442884484665,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1763683200,2025-11-21,3522.3256668069475,3522.073320198664,0.2523466082834602,0.007164717634817055,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1763769600,2025-11-22,3522.152062172712,3522.3256668069475,-0.17360463423574402,-0.004928693444553632,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1763856000,2025-11-23,3522.202008065861,3522.152062172712,0.04994589314901532,0.001418050449480173,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1763942400,2025-11-24,3522.1271894800666,3522.202008065861,-0.07481858579421896,-0.002124199169237994,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1764028800,2025-11-25,3522.120462856544,3522.1271894800666,-0.00672662352280895,-0.00019098184593958198,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1764115200,2025-11-26,3521.904697862836,3522.120462856544,-0.2157649937075803,-0.006125996994792974,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1764201600,2025-11-27,3522.5747520077125,3521.904697862836,0.6700541448763033,0.01902533436759109,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1764288000,2025-11-28,3522.11785268054,3522.5747520077125,-0.45689932717232296,-0.012970606994554493,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1764374400,2025-11-29,3522.1638065815378,3522.11785268054,0.04595390099757424,0.0013047235475837527,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1764460800,2025-11-30,3522.112275840907,3522.1638065815378,-0.05153074063082386,-0.0014630421371809336,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1764547200,2025-12-01,3522.205498756133,3522.112275840907,0.09322291522585147,0.0026467899920536867,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1764633600,2025-12-02,3522.480181179755,3522.205498756133,0.27468242362238016,0.007798591641498041,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1764720000,2025-12-03,3522.749852608119,3522.480181179755,0.26967142836383573,0.007655725923020435,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1764806400,2025-12-04,3522.4749780915863,3522.749852608119,-0.2748745165326909,-0.007802839487146201,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1764892800,2025-12-05,3522.155753650592,3522.4749780915863,-0.31922444099427594,-0.009062504147786055,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1764979200,2025-12-06,3522.1260437389637,3522.155753650592,-0.029709911628287955,-0.000843514986453812,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1765065600,2025-12-07,3522.3535327010613,3522.1260437389637,0.2274889620975955,0.006458853524052231,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1765152000,2025-12-08,3522.148767899494,3522.3535327010613,-0.20476480156730759,-0.005813294993426935,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1765238400,2025-12-09,3522.57045628217,3522.148767899494,0.42168838267616593,0.011972475056118896,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1765324800,2025-12-10,3522.4724252217625,3522.57045628217,-0.09803106040772036,-0.0027829410830631156,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1765411200,2025-12-11,3522.743466525888,3522.4724252217625,0.2710413041254469,0.007694632389020991,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1765497600,2025-12-12,3522.5441870046234,3522.743466525888,-0.1992795212645433,-0.005656941050580438,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1765584000,2025-12-13,3522.333192601508,3522.5441870046234,-0.21099440311536455,-0.005989829847806182,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1765670400,2025-12-14,3522.9209116529228,3522.333192601508,0.5877190514147514,0.016685504160969984,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1765756800,2025-12-15,3523.410379016062,3522.9209116529228,0.4894673631392834,0.013893793684673712,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1765843200,2025-12-16,3523.14111027436,3523.410379016062,-0.2692687417020352,-0.007642275884344486,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1765929600,2025-12-17,3523.2169248692994,3523.14111027436,0.07581459493940201,0.0021519034454313426,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1766016000,2025-12-18,3523.318588872129,3523.2169248692994,0.10166400282969335,0.0028855448017429345,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1766102400,2025-12-19,3071.7672107021726,3523.318588872129,-451.5513781699565,-12.816081395424003,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1766188800,2025-12-20,3071.908338530079,3071.7672107021726,0.14112782790653,0.004594352964470564,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1766275200,2025-12-21,3072.0122324430504,3071.908338530079,0.1038939129712162,0.00338206422594399,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1766361600,2025-12-22,3072.442668033212,3072.0122324430504,0.43043559016177824,0.014011519407898637,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1766448000,2025-12-23,3072.2505589616585,3072.442668033212,-0.1921090715536593,-0.0062526495140960816,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1766534400,2025-12-24,3071.529348275392,3072.2505589616585,-0.7212106862666587,-0.023474995688841517,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1766620800,2025-12-25,3072.493726876049,3071.529348275392,0.9643786006572554,0.03139734286435311,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1766707200,2025-12-26,3072.949895521663,3072.493726876049,0.45616864561407056,0.014846853603762405,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1766793600,2025-12-27,3072.268682374921,3072.949895521663,-0.681213146742266,-0.02216805251966607,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1766880000,2025-12-28,3072.284915143181,3072.268682374921,0.01623276826012443,0.0005283642134963338,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1766966400,2025-12-29,3071.8998357259384,3072.284915143181,-0.3850794172426504,-0.012533974806327626,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1767052800,2025-12-30,3071.996953816305,3071.8998357259384,0.09711809036662089,0.0031614992532355913,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1767139200,2025-12-31,3072.0830141689817,3071.996953816305,0.08606035267666812,0.0028014465499308643,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1767225600,2026-01-01,3071.7918226286047,3072.0830141689817,-0.29119154037698536,-0.009478635148658396,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1767312000,2026-01-02,3071.859058651848,3071.7918226286047,0.06723602324336753,0.0021888209594174935,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1767398400,2026-01-03,3071.868178342064,3071.859058651848,0.009119690215811715,0.0002968785364721157,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1767484800,2026-01-04,3072.253937908575,3071.868178342064,0.3857595665112967,0.012557816420348393,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1767571200,2026-01-05,3072.0000677415123,3072.253937908575,-0.2538701670628143,-0.008263319770879206,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1767657600,2026-01-06,3071.7411372417628,3072.0000677415123,-0.2589304997495674,-0.008428727019525399,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1767744000,2026-01-07,3072.163357636235,3071.7411372417628,0.4222203944723333,0.013745311717622846,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1767830400,2026-01-08,3071.692796017159,3072.163357636235,-0.47056161907630667,-0.015316946538883377,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1767916800,2026-01-09,3072.359000019188,3071.692796017159,0.6662040020291897,0.02168849706888033,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1768003200,2026-01-10,3071.595708736707,3072.359000019188,-0.7632912824810774,-0.02484381813701818,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1768089600,2026-01-11,3073.409119966295,3071.595708736707,1.8134112295879277,0.059038083183602034,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1768176000,2026-01-12,3071.294365461227,3073.409119966295,-2.114754505068049,-0.06880810274589284,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1768262400,2026-01-13,3071.617288728301,3071.294365461227,0.32292326707420216,0.010514240207831973,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1768348800,2026-01-14,3071.518395277611,3071.617288728301,-0.09889345068995681,-0.003219588945955578,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1768435200,2026-01-15,3071.6868321888605,3071.518395277611,0.16843691124950055,0.005483832084758744,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1768521600,2026-01-16,3071.5467974271605,3071.6868321888605,-0.14003476170000795,-0.00455888797752928,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1768608000,2026-01-17,3072.0539156208147,3071.5467974271605,0.5071181936541507,0.016510189396395696,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1768694400,2026-01-18,3102.765320701541,3072.0539156208147,30.71140508072631,0.9997026720320437,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1768780800,2026-01-19,3071.772122184592,3102.765320701541,-30.993198516949178,-0.998889548950533,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1768867200,2026-01-20,3071.491234325466,3071.772122184592,-0.280887859125869,-0.009144163302260401,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1768953600,2026-01-21,3071.710755900558,3071.491234325466,0.21952157509213066,0.007147068259185186,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1769040000,2026-01-22,3071.785277049878,3071.710755900558,0.07452114931993492,0.0024260470871739666,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1769126400,2026-01-23,3071.487271909631,3071.785277049878,-0.2980051402469144,-0.009701366253474479,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1769212800,2026-01-24,3071.246700710257,3071.487271909631,-0.24057119937424432,-0.007832400986140969,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1769299200,2026-01-25,3071.204031934267,3071.246700710257,-0.04266877599002328,-0.0013892982279852574,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1769385600,2026-01-26,3071.2114896976304,3071.204031934267,0.007457763363618142,0.00024282865241360038,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1769472000,2026-01-27,3071.2049425241785,3071.2114896976304,-0.006547173451963317,-0.00021317885381471742,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1769558400,2026-01-28,3071.488579534822,3071.2049425241785,0.28363701064336055,0.009235365791324997,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1769644800,2026-01-29,3071.229648711009,3071.488579534822,-0.2589308238129888,-0.008430141187508632,True
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1769731200,2026-01-30,3071.48861954036,3071.229648711009,0.2589708293512558,0.008432154510488838,False
0x0404fD1a77756EB029F06b5CDea88B2B2ddC2fEE,Elixir USDC,1769817600,2026-01-31,3071.4688459174386,3071.48861954036,-0.01977362292154794,-0.0006437797879422718,True
0x0B6C8ef0DE1Be5ed1B59E6e7a67fB9442FB9E49C,Duplicated Key,1756771200,2025-09-02,18905.3485800696,18885.48049232421,19.86808774538804,0.10520297724732604,False
